freq make,freq address,freq all,freq 3d,freq our,freq over,freq remove,freq internet,freq order,freq mail,freq receive,freq will,freq people,freq report,freq addresses,freq free,freq business,freq email,freq you,freq credit,freq your,freq font,freq 000,freq money,freq hp,freq hpl,freq george,freq 650,freq lab,freq labs,freq telnet,freq 857,freq data,freq 415,freq 85,freq technology,freq 1999,freq parts,freq pm,freq direct,freq cs,freq meeting,freq original,freq project,freq re,freq edu,freq table,freq conference,freq semicolon,freq open parens,freq open square bracket,freq exclamation,freq dollar,freq pound,cap run length average,cap run length longest,cap run length total,IsSpam
Zero,Zero,Zero,Zero,Zero,Med,Zero,High,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Med,Low,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,B,D,D,0
Low,Low,Low,Zero,Low,Low,Zero,Zero,Low,Low,Low,Med,Low,Zero,Zero,Low,Low,Zero,Med,Zero,Med,Zero,Zero,Zero,Med,Med,Zero,Low,Zero,Low,Low,Zero,Low,Zero,Med,Low,Med,Zero,Zero,Low,Zero,Low,Zero,Low,Low,Zero,Zero,Low,Low,Low,Zero,Low,Zero,Zero,C,D,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Low,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Low,Zero,Zero,Zero,Low,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Med,Med,Zero,Zero,Zero,Zero,B,D,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,High,Zero,Zero,Med,Zero,Low,Zero,Low,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Low,Zero,Low,Zero,High,D,D,F,0
Zero,High,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Med,Zero,Zero,Med,Med,Zero,Zero,Med,Zero,Zero,Med,Low,Zero,Zero,Zero,Zero,C,C,D,0
Zero,High,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,B,C,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,F,B,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Low,Low,Med,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Low,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Low,Low,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Med,Zero,Zero,Zero,Zero,C,D,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,F,B,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,D,D,C,0
Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,A,A,D,0
Zero,Zero,Zero,Zero,Low,Zero,Zero,Low,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Low,Zero,Med,Zero,Zero,Zero,Low,High,Zero,Zero,Med,High,Med,Low,Zero,Zero,D,D,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,B,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,High,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,D,B,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,B,A,A,0
Zero,Zero,Zero,Zero,Low,Med,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Low,Zero,Zero,Med,Zero,High,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,C,C,D,0
Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Low,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,B,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,High,Med,Low,Zero,Zero,C,C,D,0
Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,B,B,D,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,F,B,A,0
Med,Low,Zero,Zero,Low,Low,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Med,Med,Zero,Low,Zero,Zero,C,D,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Low,Zero,Zero,Med,Zero,High,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,C,C,D,0
Low,Zero,Low,Zero,Low,Low,Zero,Low,Low,Low,Zero,Low,Low,Zero,Zero,Low,Low,Low,Low,Low,Low,Zero,Low,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Med,Zero,Zero,Low,Med,Zero,Low,Low,Low,Low,Zero,Zero,Zero,Med,Low,Med,Med,Med,Low,Low,Low,Low,C,F,F,0
Med,Low,Zero,Zero,Zero,Zero,Zero,Zero,Low,Med,Zero,Med,Zero,Zero,Low,Zero,Med,Med,Low,Low,Low,Zero,Zero,Low,Med,Med,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Low,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Med,High,Med,Zero,Low,Zero,D,F,F,0
High,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,B,A,A,0
Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,B,C,C,0
Zero,Zero,High,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Med,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Low,Med,Zero,Zero,Zero,C,C,D,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,High,Zero,High,High,Zero,Zero,Zero,High,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,B,B,B,0
Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,High,Zero,High,High,Zero,Zero,Zero,High,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,B,B,B,0
Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,High,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Med,Med,Zero,B,B,D,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,B,B,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,C,C,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,C,A,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Med,Zero,Zero,B,C,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Zero,Zero,D,C,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,C,D,C,0
Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,High,Zero,F,F,C,0
Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,B,A,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Med,Zero,Low,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Med,Med,Zero,Zero,High,D,F,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Low,Zero,Zero,D,D,D,0
Zero,Zero,Low,Zero,Zero,Med,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,A,A,C,0
Low,Zero,Med,Zero,Low,Low,Zero,Zero,Med,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Low,Zero,Low,Zero,Zero,Zero,Low,Med,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Low,Zero,Low,Zero,D,D,F,0
Zero,Zero,Med,Zero,Med,High,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,B,C,C,0
Med,Med,Zero,Zero,Low,Zero,Med,Zero,Zero,Low,Med,Zero,Med,Zero,Zero,Low,Zero,Med,Med,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Med,Low,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,B,C,D,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,Zero,Med,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Med,Zero,Zero,A,C,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,D,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,B,B,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Zero,B,B,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,B,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,High,Zero,Zero,Zero,Zero,C,B,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Low,Zero,Zero,Med,Med,Med,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,C,B,C,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,C,B,B,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,A,A,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,C,B,A,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Med,Zero,Med,Zero,Med,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Med,Zero,Zero,Zero,F,F,F,0
Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Low,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Low,Zero,Zero,Zero,Low,Med,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Med,Med,Zero,Zero,Zero,Zero,B,C,F,0
Zero,Zero,Low,Zero,Low,Zero,Zero,High,Low,Zero,Zero,Med,Med,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Low,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Med,Zero,Zero,Low,Zero,C,C,F,0
High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,A,A,B,0
High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Low,Zero,Zero,Zero,Zero,B,C,C,0
Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Low,Med,Zero,Zero,Zero,Zero,Zero,Low,Zero,Low,Zero,Zero,Zero,Med,High,Zero,Zero,Zero,Med,Zero,Zero,Med,Zero,Zero,Med,Med,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Med,Zero,Zero,B,B,C,0
Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,High,High,Zero,High,Zero,High,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,High,Zero,Zero,Zero,Zero,D,B,B,0
